id,membercount,Name,Engagement % (Last 30 Days),Activity Score (Last 30 Days),Installed Date,Category
d2167016-e2ff-4a6d-8c21-f55385964367,11768,I Am With Indian Army🇮🇳🇮🇳🇮🇳,3.629717783,12.34375,44024,Others
d2a8238f-82b8-4745-bf86-baf2152a9956,5827,Jalore News,9.665364362,17.96666667,44021,Learning & Education
d2e9785d-9e08-4462-b99f-c532ff483248,160089,Redmi By Xiaomi (Official),81.30160819,77.19555302,44039,Business-Brand
4e1c85fa-8ebd-48c0-b963-0e26046f9c29,31209,Gurgaon Helpline,0,0,43845,Neighborhood/Local Groups
4e5d6deb-6a58-4c12-887d-4553d71097db,11143,Home Remedies For Kids❤,1.855335157,7.037037037,43886,Parenting
4ec4fe34-c848-46e9-9881-d524f8643079,835,Gwalior classified,0,0,43910,Other
4ec754d7-93dc-4125-8496-4b6212097ee4,279,हम हिंदुस्तानी,0,0,43924,Entertainment
4ed68942-d8ed-472d-a7b5-b5e298f03bc1,98,NA,0,0,01-09-2019,NA
4f4535e4-b6c9-4216-86ea-620b126b62e9,14226,The Sarcasm Factory 2,0,0,43917,Humor
5016baeb-923e-425a-b456-7888a8aaab9e,13277,BalasoreBazar,86.5699115,0.539468715,43984,Neighborhood/Local Groups
501c5c95-f7ab-4d1b-8e19-87b4cfd4c18f,242,NA,0,0,01-09-2019,NA
508f7842-66f2-487e-a379-f42e44af8894,934,Pyar Tune Kya Kiya - Zing 💗,0.961538462,1.25,43895,Neighborhood/Local Groups
51d057ed-386d-483b-8f11-b4487957bd55,12732,# Lakshya UPSC,1.037817438,12.2,44024,Jobs & Careers
52b9a76f-deed-4fb9-8404-d21d1f35a080,589,Girl Scout Travel Chat (& other Youth Groups)  (unofficial),0,0,43909,Learning & Education
52fe1d27-6e21-47f8-bbad-d7e9a60e35f7,99,NA,0,0,01-09-2019,NA
53139c23-0d29-4d8b-978d-73eac3010d0b,87105,നമ്മൾ മലയാളീസ് ❤️,83.08649629,194.0673854,44044,Entertainment
5335921a-dfab-47bd-9f91-d6949e66214f,104,NA,0,0,01-09-2019,NA
53366583-af82-426b-94ab-bf17b929f638,177,NA,0,0,01-09-2019,NA
53fec2da-1c68-49f8-a955-be218271b770,225,NA,0,0,01-09-2019,NA
545cc4bd-8970-40f8-8d0d-4626c083ce3c,326,[Client Group] Clients & Community Inner Circle,0,0,43919,Learning & Education
54f41456-2187-4128-8bad-787d5ff1efc1,3360,Fashion with beauty >>> Female's Only,191.3552068,7.290482077,44039,"Lifestyle, Beauty & Makeup"
5511c500-49b7-4b03-b954-41c0d03132b1,89,NA,0,0,01-09-2019,NA
5617c3fa-d274-4539-b0a7-75d5a4756972,183,NA,0,0,01-09-2019,NA
565fd9ad-9475-48d3-a10e-f5027295f356,191,NA,0,0,01-09-2019,NA
56cfef1e-670f-4043-9842-c25192689885,650,LiveEventMarketers.com,0,0,43954,Other
56e36ba9-d3a6-4cc3-a3d4-f3ebd78ba79d,127,NA,0,0,01-09-2019,NA
5760f6ec-65a2-4913-8797-bebc25c4c3b2,2669,Bangkok Girl Gone International,0,0,43872,Travel
577a2fbd-86ae-4733-b21d-53c89596755b,284,MOTHER'S LAP(parenting Group),1039.506173,14.73831776,44010,Hobbies & Interests
57f24069-e681-43f4-a55f-c3fd2bb66d09,57,NA,0,0,01-09-2019,NA
5841248c-f2b9-4c90-96f2-95bbf1131273,200,NA,0,0,01-09-2019,NA
58c35c7b-ee29-4fba-a8f4-e2637d5f944e,266,Marketplace,0,0,43848,NA
58d21501-dcb8-492e-a21b-1f286c194929,294,Garden City Cabs,96.71052632,8.483870968,44006,Business-Brand
58e4403d-6a99-47c4-886d-1999659140bb,95,NA,0,0,01-09-2019,NA
58f0d0b0-8f82-40bf-baef-a9e20a998602,8146,All Loan,40.27743678,3.294502618,43982,Others
58fe391e-fd3b-4d80-8b81-e648b32f4e64,445,Personal Finance Made Easy,13.70786517,4.083333333,43981,Other
59d8d2a2-672b-4f86-b072-2ae4d695efb9,374,JìñDägí ñä MíLägí DüBärä...........,0,0,44005,Entertainment
9089a35e-b282-44e7-b53c-d453a8a88591,5086,Aligarian Society,0,0,43949,Neighborhood/Local Groups
90c962b0-c676-4b5c-bff0-3a3c8f357a62,220,NA,0,0,01-09-2019,NA
90f3cf66-c789-4a34-9e05-80fcc794dcf5,630,Network Marketing,2.472952087,0,43889,Neighborhood/Local Groups
91036d94-a3ac-4404-be1f-05c1f16d1f34,2641,world live,0,0,43954,Entertainment
91b5c6b2-8bbd-421c-b17f-d17a754036be,181,NA,0,0,01-09-2019,NA
91e4240a-cc02-4ff8-bdfb-05a998e667c7,5071,Mintware,0,0,43848,Learning & Education
928f143b-fb1d-4080-aea0-4f5ab8829897,1031,Get PDF Book for Online Preparation For SSC Railway IBPS Banking,0,0,43951,Learning & Education
92b17a05-199f-43dd-879f-fc67043b25da,1293,Remote Jobs | Full Time | Work From Home Jobs - Careersremote.com,0,0,43935,Jobs & Careers
93734aad-632d-47c5-b7e8-e2ef5f638ea5,257,World Best Fun and Hot Sexy Things,0,0,44047,Entertainment
93946650-c33d-48ac-ac9c-4f4cf75ddd4e,10520,Only For Sale Sound & Light's Equipment,0.018518519,0,43994,Buy & Sell
93c81585-f09d-414f-a8be-f7258c298651,395,"Devprayag, Badrinath",0,0,43962,Travel
93deaa16-3946-4f3f-83a2-72d5017755a1,129,NA,0,0,01-09-2019,NA
94ba1691-ca87-432a-8fd8-47a3a05e86e4,60,NA,0,0,01-09-2019,NA
94bfb1f1-2b35-4ea4-aba4-aba206d88b65,206,NA,0,0,01-09-2019,NA
9510146d-527c-4291-bc68-ac68b00468e8,3391,Pune My Love!,12.98204298,0.07038835,43925,Neighborhood/Local Groups
964d6158-1506-4f1d-adf4-b619dcb21c51,4904,FREE Crochet patterns by JTHOUSE CROCHET SCHOOL,17.69184532,26.59375,44013,Learning & Education
96757a45-9cfb-48ee-b193-45c2d56cfe5a,4787,GPSJ UDYOG,16.11959022,9.28,44041,Buy & Sell
977a6ca4-e99a-4f5b-9904-d9f5b3d81618,88,NA,0,0,01-09-2019,NA
97952a5c-c4ec-44ad-a0d9-c887c5f2ac71,60,NA,0,0,01-09-2019,NA
97a87ee2-989a-46cf-a64e-e3cf2e8c1022,7451,MeTro CaFe,0,0,44028,Hobbies & Interests
97ca1bea-01ef-4cff-bb46-2cb956565736,89,NA,0,0,01-09-2019,NA
98768d6a-4c20-4dad-b342-033e52fa025c,1581,AQA A Level Economics Teacher Group,6.612601372,3.24,43959,Learning & Education
d3845f9c-2fae-4178-8858-9adb9577b2f5,498,"Natural Remedies For Mind, Mind and Sleep with doTERRA Essential Oils",0,0,43925,Learning & Education
d3e2b15f-0d5b-4508-a75f-db6de4ebd67d,367,🚩। मिशन राम मंदिर निर्माण ।🚩,1.36239782,0.25,43914,Neighborhood/Local Groups
d43a147f-2ff9-4712-9c60-f0f571519b69,585,Riddhi Siddhi Jewellers,0,0,43918,Neighborhood/Local Groups
d461e52a-d217-4543-bddf-f1f1a302ab52,17052,Mobile Photography,32.75521639,9.095394737,44040,Business-Brand
d49d7674-67ce-4662-8fbd-87dd4ce88d1a,12828,♥️ ভালোবাসার শেষ অধ্যায় ♥️,6.432520832,3.588888889,44041,Entertainment
d4b1bd19-a895-49ce-9918-da2214633db8,1741,Your Mirror,0,0,43904,Entertainment
d4cc28f1-2be2-441b-a8c0-61ff87abb1fb,38279,Weight Gain for Kids,190.3507178,56.19578783,43777,Cooking & Recipes
d4dd9b08-37a7-4124-8582-ff66ebe332ff,58,NA,0,0,01-09-2019,NA
d55cce65-1aec-4085-b471-613573420d42,39503,Parenting Mom Style,114.1668963,52.86761229,43837,Parenting
d5749edb-414b-4956-be78-3ae5f1979aa6,147,NA,0,0,01-09-2019,NA
d5ae0697-1ef1-4ec8-acf5-9487acc7640f,4667,FUNDS  NGO,122.8548834,43.38571429,44023,Others
d5ce643a-0d85-4383-8f8c-637d292fe645,1595,gwalior BAZAR,114.3617021,1.512987013,44042,"Lifestyle, Beauty & Makeup"
d605c1f0-9a9d-4b1f-a67b-819e1cfdb23c,6699,Ghaint Jatt Te Att Jattiyan,0,0,43895,Entertainment
d60fe09d-0ce7-4cf3-a2d3-54af60e62637,8297,"La primul bebe, Cluj",408.0536117,66.72244094,43980,Parenting
d68dba20-25e4-4a06-bd76-3b4e238b5f94,446,Entrepreneurship,0,0,43922,Learning & Education
d6a766dd-b6a2-4b52-b82b-fc46d662dec8,255,We Love Krishna [ কৃষ্ণভাবনামৃত ],0,0,43941,Learning & Education
d718b929-1258-4514-8a75-f3ceb619d95a,2978,Engineering - The Backbone of Science and Society,0,0,43936,Entertainment
d72e0c74-96dd-4361-afee-4b8070e23b92,52340,Legit Work from Home Jobs (Beginners),0,0,43917,Jobs & Careers
d7587066-e23a-44c1-8b60-da1f908ad09f,706,Black Diamond Club Members,0,0,43911,Other
d85b244e-66be-4907-b837-e47923ca550f,95,NA,0,0,01-09-2019,NA
d8abe024-20a1-4e40-b1c8-92a61f6b0f70,1924,Shopping World wholesale and Retail,0,0,43905,Buy & Sell
d93a85e2-1c48-4a4e-88b9-a40d7d43dc6e,1685,Health & Social Care Teachers,3.55450237,14,43959,Learning & Education
d9ce448f-27de-4def-ac39-c49c7ca9f958,1082,Sumit Musical Group,30.91076357,47,44041,Entertainment
da046855-e7af-413d-8ab2-5103b9150596,157,NA,0,0,01-09-2019,NA
da7f0d8e-1521-43aa-ae0b-411239992148,80,NA,0,0,01-09-2019,NA
dabdf966-090e-4d3e-9e15-afb442ef3f3f,135,NA,0,0,01-09-2019,NA
dacb3c40-66fb-4349-aef6-8234e88dbc31,824,GRAM FREE,0,0,43942,Job Groups
dad878a5-24ac-4778-89ac-6931742ed656,2262,All About Love,0,0,43895,Entertainment
daf50212-3876-4b9b-b29a-a5a6e4467d58,198,NA,0,0,01-09-2019,NA
1d1df872-f540-405c-a3d1-3dbbc0722ac7,163,NA,0,0,01-09-2019,NA
1d4e69a0-05d4-4833-b608-d4d96d5dc65d,237,NA,0,0,01-09-2019,NA
1d6d020c-f101-4c53-a495-1d6dd24f9c3e,1187,"Women Wear Wholesale & Retail,  Delhi,India",0,0,43852,Buy & Sell
1fc75ec6-78f7-4cd2-8c95-a58864b02d1f,4068,DSSSB Exam - PGT/ TGT/PRT/CTET/DASS grade-ll,10.11427182,0.971563981,43942,Learning & Education
20045308-205c-4c1c-95a0-4265d1993e46,3402,Chefs' Table,0,0,43921,Food & Drink
203d56b6-8321-4107-8ccd-62e9c02ce7a9,3522,Moms ke nuskhe,439.0529532,32.03831418,43965,Parenting
2043d7d7-05e7-4efc-bc35-95cd81f66bab,78,NA,0,0,01-09-2019,NA
20551b4a-898f-4a4c-ab86-278d5107fe6b,130,NA,0,0,01-09-2019,NA
2071214f-0d04-442d-a768-56b70ae81988,594,Life of a Parent,173.9635158,11.95061728,43909,Parenting
20b5bcf4-0592-4ec2-9248-851cad07d046,127,NA,0,0,01-09-2019,NA
20bc567b-f243-494f-8364-38d2fe7a57b8,1032,OLD MONK DAY - 19th December,75.51505547,51.94444444,43907,Food Groups
2127e167-93d3-44f5-afda-cfe93756856c,974,Maharashtra Pradesh Youth Congress,0,0,43892,Politics
214bf779-6152-4e28-8acd-aa4874b004ca,2401,Budapest | Girl Gone International,0,0,43872,Travel
21a44500-b925-4188-aee5-86c704e6a6bf,507,PMKK Surat,0,0,43897,Learning & Education
22099580-642f-4351-8c76-63695f9e1c8b,14912,STEAM Kids - Playful way of Learning,104.4369921,39.28358209,44020,Learning & Education
22325d18-bb1f-4c07-bd33-108fe80962da,490,Tractor owners Club - Get deals and benefits,0,0,43907,Learning & Education
224af330-fb93-46e7-ae13-f1387992aa56,8045,Voice of Bhavnagar ભાવનગરનો અવાજ BUY & SELL,0,0,43960,Neighborhood/Local Groups
233be27f-e3ec-4da6-935b-7cd94e3f6926,203,NA,0,0,01-09-2019,NA
233cd610-925f-4d58-b389-441c1167a4ed,5251,Islam इस्लाम = शान्ति group,0,0,43848,Faith & Spirituality
233e856b-2a98-4237-b172-b2d74a5423b3,927,Villupuram Part Time job,0,0,43978,Job Groups
23696f06-fe6c-4b64-88ab-3ebcb93a9c28,56,NA,0,0,01-09-2019,NA
24742ebc-dc82-4e0d-902b-20de33cfb8ac,142,NA,0,0,01-09-2019,NA
2534feae-b308-4db4-86ea-784328a1ab1d,2505,Glamour Models Network,0.279441118,2.5,43986,Jobs & Careers
2538a034-d4fd-43a9-bd06-500598eeabeb,7163,Teachers Tutors & Parents (MUMBAI),29.44776742,2.312989045,44031,Learning & Education
2548dd66-d9a7-49d0-80c0-735d18cf278a,59,NA,0,0,01-09-2019,NA
257134bb-c6a9-44c9-869a-dae01a8aa742,261,Business and Idea Development India,0.383141762,0,44012,Business-Brand
993a442f-a1c5-4c7e-b9c8-4d9f0b64aebd,101,NA,0,0,01-09-2019,NA
999c64a1-e421-4255-85b6-8c4066eec42f,634,New Life Finders,0,0,43941,Neighborhood/Local Groups
99e93dd8-a3bc-478f-be46-aedb0cf99965,15125,Health and Inspirational Videos,0,0,43965,Fitness & Health
9a348a33-6e09-4b33-8db8-adcfb53082a6,8116,Put Me In Touch With Bangalore,4.929751048,0.544401544,43996,Neighborhood/Local Groups
9a4c32ad-3369-4f0f-9f75-5bc6751a62cf,332,Opulent Lash Life,0,0,43919,Lifestyle Beauty Makeup
9ae807ba-6798-4af0-838c-8a18a2bc165e,2749,BITCOIN & ALTCOIN EARNERS [WORLDWIDE],0,0,43914,Learning & Education
9ae9341f-5938-44ee-a27f-653e841981b8,111,NA,0,0,01-09-2019,NA
9b154f91-a365-41b3-be23-e22526fc1cc9,14930,😍All India Salon Staff - 💇‍♂️Hairstylist💆‍♀️Beautician💄MakeUp Artist💅,166.4422711,8.074792244,43958,Entertainment
9bb4389a-2f21-44c6-85b5-c26469b0b6b8,18515,जैविक कृषि - Organic Farming,0,0,43907,Fitness & Health
9c2efbb9-6a39-4be3-8566-715c317b38b5,56370,Jhatpat Rasoi,59.796495,2.586235575,44019,Cooking & Recipes
9c3e1018-893f-406d-87e8-2faa8929e11f,424,Tshirt PRO,0,0,43894,Lifestyle Beauty Makeup
9c710af0-88f0-4a43-8562-fe45f9eabbbe,3509,🇮🇳 POLICE POTHI 🇮🇳,192.3339983,73.98888889,43981,Entertainment
9c9f4dd5-5c45-4999-adb0-0660df6a3ce7,2162,தாய் வீடு (Mom's Home),0,0,43852,Others
9d657141-c5a5-40a9-9dae-29794834529e,2284,Deepak Chahar ♥️ Jaspreet Bumrah 😍 & Mohammad Shami 🥰 Cricket Fans Club,17.93525809,2.796296296,44028,Sports & Gaming
9d9936c5-5427-406a-b739-a81984264e1b,663,Yuva Sena - राष्ट्रीय लोक समता पार्टी,0,0,43960,Politics
9db509cd-4634-4ad6-87d1-3098aa7173aa,119,NA,0,0,01-09-2019,NA
9e02b5c9-cbde-41f1-b020-aa4a92879ee3,3948,Vadodara Events,0,0,43980,Neighborhood/Local Groups
9e03f4a7-ea8b-4d67-8472-c4207f4e67e8,8422,Odisha News24-WEB TV Channel Network,31.13779436,7.873754153,43961,Others
9ecb59be-996c-41f0-a208-256256ea1c89,21121,Salon Jobs & Vacancies India | letsryl.com | Best Salon Jobs | Salon Staff,7.987311207,1.648351648,43958,Jobs & Careeer
9f2772ba-0e66-4e35-aff5-1e1346138c2f,170,NA,0,0,01-09-2019,NA
9f71edc3-af5e-4aba-8261-2b71fe94a1e8,523,sharemarket,4.01459854,3.4,43993,Learning & Education
9f885fd4-ad3c-42c8-aebb-36bfe9279bc8,69,NA,0,0,01-09-2019,NA
9fa5234d-f85a-4fc0-9a6c-1643a5d3cdd5,4457,rashikanna fans,1.383783784,9.666666667,44018,Entertainment
9fd13c9b-8fa8-4803-a4e6-7a49b7c346e3,1340,SHE,380.3834808,18.1037037,44022,Others
a008d214-6e98-4c4d-a0ca-eef0cb2a2a9b,1058,Gurgaon Parents,40.85365854,0.595238095,44032,Parenting
a06733cc-f23a-4cb8-8c6d-0973b29f139f,1212,Girls x Tech Community,0,0,43948,Learning & Education
a0db38a4-9b6e-4ba0-99d0-3baea962eaa6,109,NA,0,0,01-09-2019,NA
a1de4da9-1f70-4a24-8f4f-0d8f96467d93,4075,CosMetology,0,0,43979,"Lifestyle, Beauty & Makeup"
a2028226-5b64-4a88-ba93-4ba9fde83989,139,NA,0,0,01-09-2019,NA
25924e4b-6057-4c49-98d3-03e5bf89a940,435,उद्योग संस्कृती - वाटचाल प्रगतीची,0,0,43891,Learning & Education
25a32b65-31d9-40aa-9a3c-268411027311,224,Buddhist Matrimony Group,33.98821218,3.023255814,43925,Other
25d3c2e3-f594-4bd8-ad79-1f7df2455cc3,2598,RAPID365D by Anith Yohannan Mathew,0,0,43926,Business-Brand
261fc18f-eab3-4b91-b6ef-85330940dca6,404,Telugu boys and girls new friends  funny chatting,1.237623762,0.25,43987,Entertainment
264d8d93-d567-4dc6-82c1-db58ac40ce0a,1078,JOURNALIST FOR SOCIETY,0,0,43903,Jobs & Careers
2684e2f4-d64c-4ce4-9432-870d9a1f60bc,145,NA,0,0,01-09-2019,NA
27784b90-adc5-4168-8014-f1d359621642,15060,Trending Technology,5.152464361,4.166666667,44036,Others
a250a580-ed8d-4d10-bf00-f264136a972f,8589,UniteBlue 2020,0,0,43916,Politics
a28aff10-dcf6-408c-88d9-c261696fbbb6,1519,Pyar ho to aisa...,0,0,43914,Relationships & Identity
a298e224-9acd-479e-b6df-fab2fe0eec5a,445,Start Your Online Journey Today,0,0,43916,Other
a2c9313d-4080-4af8-8a76-f88e6648acc2,1331,Science flyby group,108.5459941,25.89705882,44013,Learning & Education
a2e67f6e-b03f-4009-93d1-2bf3bece48e7,185,NA,0,0,01-09-2019,NA
a32e068c-2693-46e8-94fa-36a90f3eea0e,307,"JAIN SOCIAL GROUP - PUNE YOUTH , PUNE CHAPTER",0,0,43848,NA
a35b28fd-551c-45b2-95c3-64dd0576aa39,8450,Women's Health India,4.13573701,0.897297297,44021,Fitness & Health
a3e0b273-bf2b-445c-887f-b38473a85fa0,69,NA,0,0,01-09-2019,NA
27a56ccc-6c7c-49c3-b0d4-8beafa06f1b8,1263,Savita Kumari😘😍💘,32.5256975,3.922222222,44008,Entertainment
27f6dfc6-eed8-433e-ae40-d0cd25117b5a,559,Perfect Interior & Design Solution,0,0,43896,Other
28cd5f86-f500-4057-83a8-ddbdf1575d08,41722,HOWRAH WHOLESALE BAZAAAR,0,0,43902,Neighborhood/Local Groups
2912ad7a-0dea-4825-a1b1-9c240ec472fd,102,NA,0,0,01-09-2019,NA
2914f74b-bc0d-4aba-a648-c51d796c1eab,223,NA,0,0,01-09-2019,NA
29e5e871-220f-4e8e-97cb-02ec4be3471f,194,NA,0,0,01-09-2019,NA
2a515870-e556-4655-a43d-19b0064905a3,2504,#BossIt Small Business Community,46.25796178,14.7027027,43997,Learning & Education
2a7b32d3-e648-4749-9df0-875bd9fe515f,1304,Gadget Shop BD,1.834189288,4,44014,Buy & Sell
2ac19530-b0fc-43e7-9a76-97a59e630f2f,153,NA,0,0,01-09-2019,NA
2b2a811a-e371-4fea-9f22-ab6a730c3311,52,NA,0,0,01-09-2019,NA
2b2a8b25-ee9b-44cc-9efc-7e0ebcfae39d,49367,Mumbai Startups,8.254998143,4.883008357,43992,Business-Brand
2b533695-5f7e-4f0e-87bc-f8b8f21d293e,4727,Train With Tuffman,0,0,43907,Fitness & Health
db3c86e3-ff0f-466f-8ca2-dfd4573c6166,69,NA,0,0,01-09-2019,NA
db956e62-e03b-41a5-835f-c056898f760d,259,M.Com Entrance Exam,0,0,43905,Learning & Education
dc91ade3-9322-47dd-b22a-f5856e40737a,248,NA,0,0,01-09-2019,NA
dca3e1d6-781f-424c-9b63-e62abc4598d5,138,NA,0,0,01-09-2019,NA
dcb1aa4b-7143-473a-9d8a-3ae37d6c94bd,324,DINDAYAL AYURVED BHAWAN,0,0,43911,Fitness & Health
dda6e96d-bba4-4e3e-a705-7cffeeed3566,66,NA,0,0,01-09-2019,NA
ddae2de8-65dd-46ee-aa26-78edd73dd612,8149,Indian Online Seller -Buyer,0,0,43902,Buy & Sell
de052e33-6b2f-4b7d-bf0d-e9355c66d16a,135,NA,0,0,01-09-2019,NA
de098b06-a3e5-4312-82ce-05aba9269715,73,NA,0,0,01-09-2019,NA
de5e9cc9-1de6-472e-aaad-772aa482efe4,115,NA,0,0,01-09-2019,NA
de67c036-c36c-4385-8bd7-e251c86dfb7b,4835,Health Care With Weight Loss & Diet Tips By Ayur Fitness,49.40253255,2.804945055,43994,Fitness & Health
decab1c0-83f1-45f5-95fc-f93aad112ce8,1728,Arin Paul Productions,2.139965298,3.111111111,43907,Entertainment
df099b36-cda9-475d-8ada-d41e2f9241f0,78105,Wholesale Suppliers in India,0,0,43888,Business-Brand
df68ebb0-1c85-4c3e-9d92-544dff5c0ee8,3328,Cholo Adda Maari (only for married females),3941.838874,96.93005952,44023,"Lifestyle, Beauty & Makeup"
dfa9812a-8977-4105-b7fe-21e849fba062,97,NA,0,0,01-09-2019,NA
e01a74d0-0429-43ec-a88c-d0d01d8ce559,1805,#SriGanganagar,0,0,43897,Neighborhood/Local Groups
e0b8280f-a82f-493c-bd74-d3076c9bc607,113,NA,0,0,01-09-2019,NA
e1111728-6b88-4f49-9e58-54364995755a,923,Placement Consultant,0,0,43954,Job Groups
e18dcbbd-aca1-4cd3-8794-79d1064d4126,172,NA,0,0,01-09-2019,NA
e1d97caa-80cd-4900-a6a6-0dd91b3c32b0,102,NA,0,0,01-09-2019,NA
e2349017-667b-42c9-b520-64f81bc89b00,103,NA,0,0,01-09-2019,NA
e28aae60-17df-440f-870d-5a1fee0662db,63,NA,0,0,01-09-2019,NA
e29e7eea-e188-41aa-b6e3-9c5707d5407e,346,Brandveda Alumnus,0,0,43917,Learning & Education
e2bb11b7-6480-40cd-94bd-3a10ba980d9c,3210,Guidance for Admission in Top University in North India,0,0,43916,Learning & Education
e2eea20b-6907-401a-aeaa-127f72ed27d2,229,NA,0,0,01-09-2019,NA
e2f96e3c-0e2c-42e6-9bae-6a5b8973ef89,7352,Ford Endeavour Owners Group India,0,0,43900,Hobbies & Interests
e335c715-6291-4a54-a695-f6e41bd78aaa,80,NA,0,0,01-09-2019,NA
e3b3d1e2-b0c7-408d-a866-8d144da3fa00,546,OCR A Level Psychology Teachers,28.57142857,14.6,43959,Learning & Education
e456e698-09e4-4a24-a363-c92cfe4e752b,673,Last Wish (short film),0,0,43907,Entertainment
e46f6ee1-9333-4f55-87be-ab5d569ce6c4,2350,CareerJobIndia.com,0,0,44001,Jobs & Careers
e4709380-5ade-4791-a0ef-9d7a2be9a02b,744,ABEundance - Abraham Hicks Teachings,450.2695418,5.175600739,43952,Other
e4b3fb82-3dae-44a6-8815-51133bdff47b,332,"New People Meeting From USA,UK,Canada & Australia 😍😍",0,0,43914,Hobby Groups
e53f21a0-4500-4d71-9e19-8aa00e264acd,129,NA,0,0,01-09-2019,NA
e57636b5-122c-4c82-a2dd-9f35cb3d0840,80,NA,0,0,01-09-2019,NA
e587abd1-7d8a-4fe5-89be-933185d35fd9,162,NA,0,0,01-09-2019,NA
e596e200-0a22-4fdf-9698-20ad608cdca2,42904,"Play, Learn & Explore with Tot Labs by Mumma Diaries",11.13415999,35.46564885,43854,Parenting
2b6db9f5-932a-4173-acc5-aa02fd45213c,5219,Jabalpur Networking - PMIT,0.114854518,5,43990,Neighborhood/Local Groups
2b964ce8-fe49-4ff2-b1bf-859cb256117f,796,INDIA Real Estate - New Projects and Hot Deals,15.69343066,0.29,43871,Neighborhood/Local Groups
2d508acc-fa0f-4fc3-af8f-656c43bac264,76,NA,0,0,01-09-2019,NA
2dd56fa4-68c3-4553-8ad1-d0a5f3dcc766,857,Mumbai Moms & Dads,10.02178649,2.066666667,43984,Parenting
2ecaac64-20da-4c9a-bdac-76f568d1946a,85,NA,0,0,01-09-2019,NA
2f6b7265-f82b-4230-a646-a30feb10a65f,146,NA,0,0,01-09-2019,NA
30257459-0d62-46a3-a6fe-a9c02522abcf,72,NA,0,0,01-09-2019,NA
30912bb2-7c7c-4133-8fff-67265e1c34bb,4705,Mommy Needs,97.2152951,2.397240378,43887,"Lifestyle, Beauty & Makeup"
30eb1325-c4b8-4107-bab1-625a62b39572,845,Trendingnews,0,0,43851,NA
3133b7bf-2c49-45ba-a7f5-237cb59151f1,2646,Amritsar ladies group,212.6644119,8.998233216,44001,Others
31c0dea4-bbd2-47d5-9ab3-ed9a8a9b4fc6,58,NA,0,0,01-09-2019,NA
3222a8c8-f73f-471d-8f13-25a40b122f86,903,"FGF: Exchanges, PIFs, and more",11.07419712,19,43844,Hobby Groups
32a26971-40c8-48d5-a4a1-4bcb1d1b5e14,554,ICS Coaching Centre Begusarai,57.67973856,7.209302326,44013,Jobs & Careeer
33f35992-c1e4-4fff-a4ea-17999283d6ca,5342,Momz of Guwahati 777,422.3548562,21.64985451,43943,Parenting
34287fa6-eb3e-4123-b67f-d855d25dbc4c,1635,League News,0,0,43909,Politics
343933b2-fef0-4926-a7df-27bf70652f48,164,NA,0,0,01-09-2019,NA
34b12f0c-3c1e-40dc-9d65-be95ab0555ed,12311,Useful Video,0.065035363,0,43990,Entertainment
350e3754-5159-43ba-a8f5-21fbb400ae5f,102,NA,0,0,01-09-2019,NA
3512e589-d502-4def-92fa-d80a62d75f2c,416,The Marketing Lounge,0,0,43951,Learning & Education
35548e3f-024e-4c2f-9ab5-556c8215c8d8,57,NA,0,0,01-09-2019,NA
35557ab8-295b-4a7a-9eab-68e535ecf09c,320,NA,0,0,01-09-2019,NA
357191cf-07bc-42dd-8807-b1f14a30d2e0,52,NA,0,0,01-09-2019,NA
35b90184-6d51-4790-8b4f-e43246dcdb48,1740,Parenting Point,102.071163,7.696832579,44019,Parenting
3600de89-1127-4290-aac9-495dcad6dbbb,252,Official Offers & Loot,0,0,43890,Entertainment
364da0ee-914e-4fc0-828b-ea547007bb37,3908,"Gold,Silver and Bitcoin manual signals group",0,0,43927,Others
36949ff5-428f-46e7-90d4-92b4e421811f,1670,"10,000 Mumbai Event Promoters",0,0,43898,Neighborhood/Local Groups
36c186b0-0a80-4968-9100-53375b31bf21,945,Exhibitors or Visitors to SATTE and OTM,0,0,43972,NA
36e5fb2e-b42f-40c8-bbb5-b2af7ca1aedf,521,Sourav Mukherjee • Lenzsation,0,0,44013,Arts
3750b1d9-629c-4796-8e9c-fcdbe3c19031,114,NA,0,0,01-09-2019,NA
3772841a-f312-4f01-9a04-98aaf84a72e1,3629,Amsterdam | Girl Gone International,0,0,43872,Travel
3781a7cc-ce73-4a0a-b54b-6019fc2ed254,3843,Lover's only ..,0,0,43937,Relationships & Identity
379d522e-faf0-416b-8536-c869c4ec99a6,4290,Bangalore Food Freak,0,0,43845,Food & Drink
38828ba6-872a-4d47-929c-5e9e5f892364,621,❤❤I love You ❤❤,4.347826087,0.173913043,43993,Lifestyle Beauty Makeup
e5f9aa47-6b3f-4616-b67b-3704ce2fcbb3,5634,1001 Things To Do,0,0,43891,Travel
e6b81b8a-e19f-4614-89e2-ff9e897f56b5,1299,Cute Girls,0,0,43980,Entertainment
e6bcdaa7-45ed-469e-bc9e-c1bf034b4327,4900,"Girl Scouts Exchange -SWAPS, Flat Juliettes, PostCards, PenPals",0,0,43909,Learning & Education
e7bd03ea-d55c-4294-b736-db6405725576,1395,The Business Lounge - Discussion Forum,0,0,43913,Business-Brand
e7d206b3-ac6d-43f5-9121-72c0388db16c,1459,travel & food  freaks,1.267511674,0.461538462,43867,Travel
e835f33d-b1c7-43e7-945b-964da9b97b08,2058,Online Business University,0,0,43956,Learning & Education
